time,RR,beat
34432.42,1192,Q
34433.704,1284,Q
34434.912,1208,Q
34436.184,1272,Q
34437.384,1200,Q
34438.628,1244,Q
34439.832,1204,Q
34441.064,1232,Q
34442.252,1188,Q
34443.464,1212,Q
34444.668,1204,Q
34445.912,1244,Q
34447.14,1228,Q
34448.4,1260,Q
34449.648,1248,Q
34450.924,1276,Q
34452.208,1284,Q
34453.448,1240,Q
34454.712,1264,Q
34455.92,1208,Q
34457.14,1220,Q
34458.392,1252,Q
34459.688,1296,Q
34460.984,1296,Q
34462.256,1272,Q
34463.504,1248,Q
34464.736,1232,Q
34465.976,1240,Q
34467.196,1220,Q
34468.428,1232,Q
34469.64,1212,Q
34470.856,1216,Q
34472.08,1224,Q
34473.316,1236,Q
34474.524,1208,Q
34475.756,1232,Q
34476.964,1208,Q
34478.212,1248,Q
34479.444,1232,Q
34480.732,1288,Q
34481.928,1196,Q
34483.14,1212,Q
34484.284,1144,Q
34485.388,1104,Q
34486.428,1040,Q
34487.424,996,Q
34488.444,1020,Q
34489.5,1056,Q
34490.604,1104,Q
34491.652,1048,Q
34492.716,1064,Q
34493.776,1060,Q
34494.864,1088,Q
34496.056,1192,Q
34497.26,1204,Q
34498.516,1256,Q
34499.728,1212,Q
34500.956,1228,Q
34502.172,1216,Q
34503.44,1268,Q
34504.668,1228,Q
34505.96,1292,Q
34507.208,1248,Q
34508.456,1248,Q
34509.692,1236,Q
34510.948,1256,Q
34512.212,1264,Q
34513.484,1272,Q
34514.752,1268,Q
34516.048,1296,Q
34517.308,1260,Q
34518.62,1312,Q
34519.924,1304,Q
34521.264,1340,Q
34522.584,1320,Q
34523.888,1304,Q
34525.192,1304,Q
34526.568,1376,Q
34527.872,1304,Q
34529.232,1360,Q
34530.516,1284,Q
34531.852,1336,Q
34533.132,1280,Q
34534.472,1340,Q
34535.728,1256,Q
34537.012,1284,Q
34538.268,1256,Q
34539.556,1288,Q
34540.792,1236,Q
34542.052,1260,Q
34543.308,1256,Q
34544.584,1276,Q
34545.832,1248,Q
34547.092,1260,Q
34548.356,1264,Q
34549.624,1268,Q
34550.892,1268,Q
34552.112,1220,Q
34553.424,1312,Q
34554.68,1256,Q
34555.98,1300,Q
34557.256,1276,Q
34558.56,1304,Q
34559.844,1284,Q
34561.112,1268,Q
34562.388,1276,Q
34563.62,1232,Q
34564.892,1272,Q
34566.132,1240,Q
34567.432,1300,Q
34568.716,1284,Q
34569.948,1232,Q
34571.196,1248,Q
34572.428,1232,Q
34573.672,1244,Q
34574.9,1228,Q
34576.144,1244,Q
34577.396,1252,Q
34578.652,1256,Q
34579.904,1252,Q
34581.172,1268,Q
34582.42,1248,Q
34583.684,1264,Q
34584.9,1216,Q
34586.188,1288,Q
34587.412,1224,Q
34588.688,1276,Q
34589.936,1248,Q
34591.224,1288,Q
34592.448,1224,Q
34593.712,1264,Q
34594.956,1244,Q
34596.252,1296,Q
34597.516,1264,Q
34598.76,1244,Q
34599.992,1232,Q
34601.22,1228,Q
34602.464,1244,Q
34603.644,1180,Q
34604.872,1228,Q
34606.08,1208,Q
34607.312,1232,Q
34608.56,1248,Q
34609.272,712,V
34610.92,1648,Q
34612.076,1156,Q
34613.308,1232,Q
34614.512,1204,Q
34615.768,1256,Q
34616.98,1212,Q
34618.236,1256,Q
34619.468,1232,Q
34620.724,1256,Q
34621.968,1244,Q
34623.22,1252,Q
34624.456,1236,Q
34625.708,1252,Q
34626.98,1272,Q
34628.244,1264,Q
34629.492,1248,Q
34630.696,1204,Q
34631.94,1244,Q
34633.132,1192,Q
34634.376,1244,Q
34635.592,1216,Q
34636.848,1256,Q
34638.08,1232,Q
34639.348,1268,Q
34640.58,1232,Q
34641.844,1264,Q
34643.06,1216,Q
34644.332,1272,Q
34645.552,1220,Q
34646.808,1256,Q
34648.036,1228,Q
34649.288,1252,Q
34650.504,1216,Q
34651.76,1256,Q
34652.968,1208,Q
34654.208,1240,Q
34655.412,1204,Q
34656.64,1228,Q
34657.852,1212,Q
34659.08,1228,Q
34660.26,1180,Q
34661.492,1232,Q
34662.736,1244,Q
34663.972,1236,Q
34665.22,1248,Q
34666.448,1228,Q
34667.68,1232,Q
34668.96,1280,Q
34670.228,1268,Q
34671.516,1288,Q
34672.792,1276,Q
34674.08,1288,Q
34675.336,1256,Q
34676.588,1252,Q
34677.844,1256,Q
34679.104,1260,Q
34680.364,1260,Q
34681.612,1248,Q
34682.868,1256,Q
34684.088,1220,Q
34685.348,1260,Q
34686.588,1240,Q
34687.856,1268,Q
34689.112,1256,Q
34690.384,1272,Q
34691.66,1276,Q
34692.928,1268,Q
34694.22,1292,Q
34695.464,1244,Q
34696.732,1268,Q
34697.944,1212,Q
34699.168,1224,Q
34700.432,1264,Q
34701.684,1252,Q
34702.94,1256,Q
34704.164,1224,Q
34705.396,1232,Q
34706.54,1144,Q
34707.624,1084,Q
34708.696,1072,Q
34709.768,1072,Q
34710.856,1088,Q
34712.008,1152,Q
34713.16,1152,Q
34714.332,1172,Q
34715.508,1176,Q
34716.64,1132,Q
34717.756,1116,Q
34718.872,1116,Q
34720.0,1128,Q
34721.084,1084,Q
34722.168,1084,Q
34723.208,1040,Q
34724.264,1056,Q
34725.4,1136,Q
34726.528,1128,Q
34727.764,1236,Q
34728.968,1204,Q
34730.204,1236,Q
34731.42,1216,Q
34732.604,1184,Q
34733.82,1216,Q
34735.024,1204,Q
34736.156,1132,Q
34737.288,1132,Q
34738.372,1084,Q
34739.532,1160,Q
34740.732,1200,Q
34741.964,1232,Q
34743.224,1260,Q
34744.496,1272,Q
34745.764,1268,Q
34747.024,1260,Q
34748.308,1284,Q
34749.508,1200,Q
34750.676,1168,Q
34751.832,1156,Q
34752.988,1156,Q
34754.172,1184,Q
34755.408,1236,Q
34756.604,1196,Q
34757.788,1184,Q
34758.956,1168,Q
34760.188,1232,Q
34761.448,1260,Q
34762.728,1280,Q
34763.968,1240,Q
34765.26,1292,Q
34766.528,1268,Q
34767.808,1280,Q
34769.064,1256,Q
34770.356,1292,Q
34771.62,1264,Q
34772.896,1276,Q
34774.144,1248,Q
34775.444,1300,Q
34776.708,1264,Q
34777.956,1248,Q
34779.152,1196,Q
34780.38,1228,Q
34781.576,1196,Q
34782.804,1228,Q
34784.032,1228,Q
34785.264,1232,Q
34786.492,1228,Q
34787.784,1292,Q
34789.032,1248,Q
34790.296,1264,Q
34791.544,1248,Q
34792.856,1312,Q
34794.072,1216,Q
34795.256,1184,Q
34796.392,1136,Q
34797.464,1072,Q
34798.508,1044,Q
34799.6,1092,Q
34800.736,1136,Q
34801.92,1184,Q
34803.148,1228,Q
34804.4,1252,Q
34805.652,1252,Q
34806.992,1340,Q
34808.264,1272,Q
34809.56,1296,Q
34810.836,1276,Q
34812.104,1268,Q
34813.392,1288,Q
34814.692,1300,Q
34815.964,1272,Q
34817.272,1308,Q
34818.564,1292,Q
34819.868,1304,Q
34821.156,1288,Q
34822.472,1316,Q
34823.728,1256,Q
34825.06,1332,Q
34826.34,1280,Q
34827.644,1304,Q
34828.904,1260,Q
34830.184,1280,Q
34831.408,1224,Q
34832.628,1220,Q
34833.796,1168,Q
34835.052,1256,Q
34836.284,1232,Q
34837.536,1252,Q
34838.748,1212,Q
34840.04,1292,Q
34841.312,1272,Q
34842.584,1272,Q
34843.824,1240,Q
34844.996,1172,Q
34846.132,1136,Q
34847.26,1128,Q
34848.4,1140,Q
34849.58,1180,Q
34850.808,1228,Q
34852.056,1248,Q
34853.312,1256,Q
34854.6,1288,Q
34855.864,1264,Q
34857.128,1264,Q
34858.38,1252,Q
34859.648,1268,Q
34860.9,1252,Q
34862.064,1164,Q
34863.204,1140,Q
34864.34,1136,Q
34865.504,1164,Q
34866.68,1176,Q
34867.848,1168,Q
34869.088,1240,Q
34870.34,1252,Q
34871.584,1244,Q
34872.852,1268,Q
34874.08,1228,Q
34875.344,1264,Q
34876.584,1240,Q
34877.824,1240,Q
34879.056,1232,Q
34880.276,1220,Q
34881.516,1240,Q
34882.752,1236,Q
34883.964,1212,Q
34885.18,1216,Q
34886.396,1216,Q
34887.648,1252,Q
34888.888,1240,Q
34890.116,1228,Q
34891.348,1232,Q
34892.552,1204,Q
34893.756,1204,Q
34894.984,1228,Q
34896.196,1212,Q
34897.412,1216,Q
34898.62,1208,Q
34899.816,1196,Q
34900.976,1160,Q
34902.156,1180,Q
34903.292,1136,Q
34904.432,1140,Q
34905.58,1148,Q
34906.728,1148,Q
34907.896,1168,Q
34909.036,1140,Q
34910.184,1148,Q
34911.34,1156,Q
34912.464,1124,Q
34913.612,1148,Q
34914.74,1128,Q
34915.888,1148,Q
34917.032,1144,Q
34918.176,1144,Q
34919.332,1156,Q
34920.48,1148,Q
34921.624,1144,Q
34922.736,1112,Q
34923.872,1136,Q
34924.988,1116,Q
34926.12,1132,Q
34927.284,1164,Q
34928.44,1156,Q
34929.608,1168,Q
34930.768,1160,Q
34931.924,1156,Q
34933.096,1172,Q
34934.26,1164,Q
34935.452,1192,Q
34936.62,1168,Q
34937.784,1164,Q
34938.96,1176,Q
34940.12,1160,Q
34941.264,1144,Q
34942.416,1152,Q
34943.56,1144,Q
34944.72,1160,Q
34945.856,1136,Q
34947.032,1176,Q
34948.176,1144,Q
34949.324,1148,Q
34950.464,1140,Q
34951.608,1144,Q
34952.76,1152,Q
34953.896,1136,Q
34955.056,1160,Q
34956.208,1152,Q
34957.384,1176,Q
34958.524,1140,Q
34959.692,1168,Q
34960.836,1144,Q
34961.98,1144,Q
34963.132,1152,Q
34964.272,1140,Q
34965.428,1156,Q
34966.584,1156,Q
34967.768,1184,Q
34968.956,1188,Q
34970.112,1156,Q
34971.296,1184,Q
34972.456,1160,Q
34973.64,1184,Q
34974.828,1188,Q
34976.008,1180,Q
34977.208,1200,Q
34978.42,1212,Q
34979.612,1192,Q
34980.82,1208,Q
34982.008,1188,Q
34983.18,1172,Q
34984.36,1180,Q
34985.532,1172,Q
34986.712,1180,Q
34987.888,1176,Q
34989.048,1160,Q
34990.232,1184,Q
34991.4,1168,Q
34992.576,1176,Q
34993.716,1140,Q
34994.888,1172,Q
34996.06,1172,Q
34997.276,1216,Q
34998.48,1204,Q
34999.664,1184,Q
35000.856,1192,Q
35002.028,1172,Q
35003.244,1216,Q
35004.428,1184,Q
35005.644,1216,Q
35006.816,1172,Q
35008.008,1192,Q
35009.192,1184,Q
35010.412,1220,Q
35011.596,1184,Q
35012.784,1188,Q
35013.956,1172,Q
35015.104,1148,Q
35016.272,1168,Q
35017.4,1128,Q
35018.54,1140,Q
35019.116,576,V
35020.58,1464,Q
35021.8,1220,Q
35022.868,1068,Q
35023.964,1096,Q
35025.076,1112,Q
35026.236,1160,Q
35027.408,1172,Q
35028.6,1192,Q
35029.796,1196,Q
35031.02,1224,Q
35032.184,1164,Q
35033.356,1172,Q
35034.568,1212,Q
35035.748,1180,Q
35036.94,1192,Q
35038.128,1188,Q
35039.332,1204,Q
35040.524,1192,Q
35041.74,1216,Q
35042.948,1208,Q
35044.152,1204,Q
35045.352,1200,Q
35046.492,1140,Q
35047.66,1168,Q
35048.824,1164,Q
35049.988,1164,Q
35051.148,1160,Q
35052.304,1156,Q
35053.492,1188,Q
35054.648,1156,Q
35055.84,1192,Q
35056.996,1156,Q
35058.176,1180,Q
35059.256,1080,Q
35060.344,1088,Q
35061.396,1052,Q
35062.408,1012,Q
35063.396,988,Q
35064.388,992,Q
35065.4,1012,Q
35066.5,1100,Q
35067.676,1176,Q
35068.872,1196,Q
35070.088,1216,Q
35071.372,1284,Q
35072.652,1280,Q
35073.916,1264,Q
35075.22,1304,Q
35076.516,1296,Q
35077.816,1300,Q
35079.108,1292,Q
35080.392,1284,Q
35081.696,1304,Q
35082.208,512,V
35084.004,1796,Q
35085.252,1248,Q
35086.424,1172,Q
35087.556,1132,Q
35088.7,1144,Q
35089.792,1092,Q
35090.856,1064,Q
35091.9,1044,Q
35092.928,1028,Q
35093.92,992,Q
35094.928,1008,Q
35095.908,980,Q
35096.88,972,Q
35097.916,1036,Q
35099.072,1156,Q
35100.34,1268,Q
35101.668,1328,Q
35103.116,1448,Q
35104.504,1388,Q
35105.916,1412,Q
35107.276,1360,Q
35108.672,1396,Q
35110.052,1380,Q
35111.476,1424,Q
35112.848,1372,Q
35114.22,1372,Q
35115.608,1388,Q
35116.936,1328,Q
35118.192,1256,Q
35119.46,1268,Q
35120.724,1264,Q
35122.036,1312,Q
35123.308,1272,Q
35124.644,1336,Q
35125.964,1320,Q
35127.316,1352,Q
35128.64,1324,Q
35130.0,1360,Q
35131.3,1300,Q
35132.628,1328,Q
35133.928,1300,Q
35135.196,1268,Q
35136.496,1300,Q
35137.784,1288,Q
35139.008,1224,Q
35140.264,1256,Q
35141.5,1236,Q
35142.756,1256,Q
35143.94,1184,Q
35145.076,1136,Q
35146.18,1104,Q
35147.264,1084,Q
35148.336,1072,Q
35149.368,1032,Q
35150.372,1004,Q
35151.348,976,Q
35152.312,964,Q
35153.284,972,Q
35154.284,1000,Q
35155.38,1096,Q
35156.54,1160,Q
35157.716,1176,Q
35158.944,1228,Q
35160.208,1264,Q
35161.476,1268,Q
35162.756,1280,Q
35163.408,652,V
35165.136,1728,Q
35166.412,1276,Q
35167.648,1236,Q
35168.9,1252,Q
35170.184,1284,Q
35171.492,1308,Q
35172.828,1336,Q
35174.148,1320,Q
35175.52,1372,Q
35176.836,1316,Q
35178.152,1316,Q
35179.448,1296,Q
35180.756,1308,Q
35182.084,1328,Q
35183.384,1300,Q
35184.688,1304,Q
35185.96,1272,Q
35187.276,1316,Q
35188.532,1256,Q
35189.82,1288,Q
35191.06,1240,Q
35192.356,1296,Q
35193.612,1256,Q
35194.876,1264,Q
35195.48,604,V
35197.112,1632,Q
35198.376,1264,Q
35199.568,1192,Q
35200.812,1244,Q
35202.028,1216,Q
35203.304,1276,Q
35204.54,1236,Q
35205.844,1304,Q
35207.092,1248,Q
35208.396,1304,Q
35209.672,1276,Q
35210.328,656,V
35212.06,1732,Q
35213.344,1284,Q
35214.612,1268,Q
35215.852,1240,Q
35217.152,1300,Q
35218.452,1300,Q
35219.736,1284,Q
35221.04,1304,Q
35222.34,1300,Q
35223.664,1324,Q
35224.948,1284,Q
35226.224,1276,Q
35227.56,1336,Q
35228.872,1312,Q
35230.148,1276,Q
35231.452,1304,Q
35232.796,1344,Q
35234.08,1284,Q
35235.36,1280,Q
35236.624,1264,Q
35237.896,1272,Q
35239.14,1244,Q
35240.372,1232,Q
35241.584,1212,Q
35242.836,1252,Q
35244.044,1208,Q
35245.288,1244,Q
35246.488,1200,Q
35247.72,1232,Q
35248.964,1244,Q
35250.196,1232,Q
35251.424,1228,Q
35252.668,1244,Q
35253.936,1268,Q
35255.208,1272,Q
35256.492,1284,Q
35257.712,1220,Q
35259.004,1292,Q
35260.252,1248,Q
35261.504,1252,Q
35262.724,1220,Q
35263.992,1268,Q
35265.224,1232,Q
35266.508,1284,Q
35267.784,1276,Q
35269.048,1264,Q
35270.304,1256,Q
35271.564,1260,Q
35272.824,1260,Q
35274.044,1220,Q
35275.308,1264,Q
35276.532,1224,Q
35277.792,1260,Q
35279.004,1212,Q
35280.24,1236,Q
35281.448,1208,Q
35282.68,1232,Q
35283.9,1220,Q
35285.12,1220,Q
35286.348,1228,Q
35287.58,1232,Q
35288.784,1204,Q
35289.992,1208,Q
35291.196,1204,Q
35292.408,1212,Q
35293.66,1252,Q
35294.92,1260,Q
35296.172,1252,Q
35297.4,1228,Q
35298.628,1228,Q
35299.86,1232,Q
35301.088,1228,Q
35302.324,1236,Q
35303.524,1200,Q
35304.74,1216,Q
35305.94,1200,Q
35307.204,1264,Q
35308.448,1244,Q
35309.704,1256,Q
35310.988,1284,Q
35312.26,1272,Q
35313.544,1284,Q
35314.78,1236,Q
35316.108,1328,Q
35317.352,1244,Q
35318.656,1304,Q
35319.904,1248,Q
35321.16,1256,Q
35322.428,1268,Q
35323.716,1288,Q
35324.98,1264,Q
35326.272,1292,Q
35327.56,1288,Q
35328.86,1300,Q
35330.16,1300,Q
35331.444,1284,Q
35332.708,1264,Q
35333.932,1224,Q
35335.18,1248,Q
35336.428,1248,Q
35337.712,1284,Q
35338.976,1264,Q
35340.204,1228,Q
35341.444,1240,Q
35342.692,1248,Q
35343.932,1240,Q
35345.192,1260,Q
35346.416,1224,Q
35347.644,1228,Q
35348.848,1204,Q
35350.116,1268,Q
35351.34,1224,Q
35352.596,1256,Q
35353.832,1236,Q
35355.064,1232,Q
35356.3,1236,Q
35357.504,1204,Q
35358.716,1212,Q
35359.908,1192,Q
35361.108,1200,Q
35362.336,1228,Q
35363.592,1256,Q
35364.844,1252,Q
35366.104,1260,Q
35367.384,1280,Q
35368.62,1236,Q
35369.88,1260,Q
35371.14,1260,Q
35372.404,1264,Q
35373.628,1224,Q
35374.904,1276,Q
35376.164,1260,Q
35377.44,1276,Q
35378.688,1248,Q
35379.952,1264,Q
35381.244,1292,Q
35382.504,1260,Q
35383.752,1248,Q
35385.008,1256,Q
35386.224,1216,Q
35387.476,1252,Q
35388.696,1220,Q
35389.98,1284,Q
35391.216,1236,Q
35392.476,1260,Q
35393.72,1244,Q
35394.94,1220,Q
35396.14,1200,Q
35397.352,1212,Q
35398.56,1208,Q
35399.752,1192,Q
35400.96,1208,Q
35402.14,1180,Q
35403.36,1220,Q
35404.58,1220,Q
35405.848,1268,Q
35407.048,1200,Q
35408.316,1268,Q
35409.564,1248,Q
35410.812,1248,Q
35412.068,1256,Q
35413.34,1272,Q
35414.604,1264,Q
35415.876,1272,Q
35417.12,1244,Q
35418.364,1244,Q
35419.604,1240,Q
35420.828,1224,Q
35422.016,1188,Q
35423.216,1200,Q
35424.404,1188,Q
35425.632,1228,Q
35426.872,1240,Q
35428.14,1268,Q
35429.388,1248,Q
35430.664,1276,Q
35431.932,1268,Q
35433.216,1284,Q
35434.492,1276,Q
35435.792,1300,Q
35437.056,1264,Q
35438.316,1260,Q
35439.576,1260,Q
35440.82,1244,Q
35442.044,1224,Q
35443.236,1192,Q
35444.452,1216,Q
35445.656,1204,Q
35446.884,1228,Q
35448.092,1208,Q
35449.36,1268,Q
35450.588,1228,Q
35451.86,1272,Q
35453.104,1244,Q
35454.38,1276,Q
35455.616,1236,Q
35456.904,1288,Q
35458.12,1216,Q
35459.388,1268,Q
35460.632,1244,Q
35461.84,1208,Q
35463.032,1192,Q
35464.26,1228,Q
35465.436,1176,Q
35466.68,1244,Q
35467.88,1200,Q
35469.144,1264,Q
35470.388,1244,Q
35471.644,1256,Q
35472.868,1224,Q
35474.128,1260,Q
35475.344,1216,Q
35476.588,1244,Q
35477.804,1216,Q
35479.076,1272,Q
35480.348,1272,Q
35481.66,1312,Q
35482.944,1284,Q
35484.272,1328,Q
35485.6,1328,Q
35486.92,1320,Q
35488.264,1344,Q
35489.556,1292,Q
35490.864,1308,Q
35492.12,1256,Q
35492.764,644,V
35494.48,1716,Q
35495.772,1292,Q
35497.02,1248,Q
35498.264,1244,Q
35499.512,1248,Q
35500.768,1256,Q
35502.02,1252,Q
35503.272,1252,Q
35504.528,1256,Q
35505.136,608,V
35506.852,1716,Q
35508.052,1200,Q
35509.292,1240,Q
35510.536,1244,Q
35511.812,1276,Q
35513.076,1264,Q
35514.352,1276,Q
35515.608,1256,Q
35516.912,1304,Q
35518.164,1252,Q
35519.468,1304,Q
35520.74,1272,Q
35522.056,1316,Q
35523.34,1284,Q
35524.644,1304,Q
35525.9,1256,Q
35527.172,1272,Q
35528.424,1252,Q
35529.648,1224,Q
35530.896,1248,Q
35532.088,1192,Q
35533.304,1216,Q
35534.54,1236,Q
35535.784,1244,Q
35537.032,1248,Q
35538.284,1252,Q
35539.524,1240,Q
35540.792,1268,Q
35542.064,1272,Q
35543.344,1280,Q
35544.604,1260,Q
35545.884,1280,Q
35546.448,564,V
35548.168,1720,Q
35549.392,1224,Q
35550.624,1232,Q
35551.828,1204,Q
35553.064,1236,Q
35554.304,1240,Q
35555.552,1248,Q
35556.824,1272,Q
35558.1,1276,Q
35559.404,1304,Q
35560.692,1288,Q
35561.984,1292,Q
35563.28,1296,Q
35564.556,1276,Q
35565.82,1264,Q
35567.116,1296,Q
35568.396,1280,Q
35569.7,1304,Q
35570.932,1232,Q
35572.172,1240,Q
35573.404,1232,Q
35574.636,1232,Q
35575.852,1216,Q
35577.116,1264,Q
35578.332,1216,Q
35579.544,1212,Q
35580.788,1244,Q
35582.032,1244,Q
35583.284,1252,Q
35584.532,1248,Q
35585.756,1224,Q
35587.016,1260,Q
35588.268,1252,Q
35589.532,1264,Q
35590.784,1252,Q
35592.044,1260,Q
35593.264,1220,Q
35594.516,1252,Q
35595.748,1232,Q
35596.992,1244,Q
35598.228,1236,Q
35599.456,1228,Q
35600.696,1240,Q
35601.94,1244,Q
35602.564,624,V
35604.188,1624,Q
35605.456,1268,Q
35606.64,1184,Q
35607.832,1192,Q
35609.024,1192,Q
35610.24,1216,Q
35611.468,1228,Q
35612.72,1252,Q
35613.984,1264,Q
35615.244,1260,Q
35616.512,1268,Q
35617.8,1288,Q
35619.076,1276,Q
35620.332,1256,Q
35621.596,1264,Q
35622.896,1300,Q
35624.172,1276,Q
35625.444,1272,Q
35626.724,1280,Q
35627.992,1268,Q
35629.272,1280,Q
35630.556,1284,Q
35631.812,1256,Q
35633.08,1268,Q
35634.336,1256,Q
35635.624,1288,Q
35636.892,1268,Q
35638.188,1296,Q
35639.452,1264,Q
35640.732,1280,Q
35642.0,1268,Q
35643.276,1276,Q
35644.548,1272,Q
35645.872,1324,Q
35647.12,1248,Q
35648.396,1276,Q
35649.656,1260,Q
35650.94,1284,Q
35652.172,1232,Q
35653.44,1268,Q
35654.74,1300,Q
35656.036,1296,Q
35657.344,1308,Q
35658.608,1264,Q
35659.884,1276,Q
35661.136,1252,Q
35662.392,1256,Q
35663.604,1212,Q
35664.844,1240,Q
35666.076,1232,Q
35667.336,1260,Q
35668.584,1248,Q
35669.852,1268,Q
35671.096,1244,Q
35672.372,1276,Q
35673.636,1264,Q
35674.92,1284,Q
35676.18,1260,Q
35677.464,1284,Q
35678.728,1264,Q
35680.02,1292,Q
35681.288,1268,Q
35682.544,1256,Q
35683.792,1248,Q
35685.028,1236,Q
35686.264,1236,Q
35687.488,1224,Q
35688.776,1288,Q
35690.032,1256,Q
35691.296,1264,Q
35692.516,1220,Q
35693.796,1280,Q
35695.036,1240,Q
35696.292,1256,Q
35697.532,1240,Q
35698.808,1276,Q
35700.076,1268,Q
35701.34,1264,Q
35702.596,1256,Q
35703.848,1252,Q
35705.104,1256,Q
35706.344,1240,Q
35707.576,1232,Q
35708.816,1240,Q
35710.08,1264,Q
35711.34,1260,Q
35712.636,1296,Q
35713.892,1256,Q
35715.14,1248,Q
35716.388,1248,Q
35717.632,1244,Q
35718.84,1208,Q
35720.1,1260,Q
35721.332,1232,Q
35722.628,1296,Q
35723.88,1252,Q
35725.16,1280,Q
35726.436,1276,Q
35727.744,1308,Q
35729.028,1284,Q
35730.328,1300,Q
35731.604,1276,Q
35732.908,1304,Q
35734.156,1248,Q
35735.464,1308,Q
35736.732,1268,Q
35738.0,1268,Q
35739.264,1264,Q
35740.5,1236,Q
35741.772,1272,Q
35743.028,1256,Q
35744.284,1256,Q
35745.5,1216,Q
35746.744,1244,Q
35747.94,1196,Q
35749.156,1216,Q
35750.36,1204,Q
35751.588,1228,Q
35752.824,1236,Q
35753.408,584,V
35755.056,1648,Q
35756.328,1272,Q
35757.564,1236,Q
35758.776,1212,Q
35760.06,1284,Q
35761.324,1264,Q
35762.604,1280,Q
35763.856,1252,Q
35765.112,1256,Q
35766.38,1268,Q
35767.672,1292,Q
35768.94,1268,Q
35770.24,1300,Q
35771.512,1272,Q
35772.816,1304,Q
35774.112,1296,Q
35775.452,1340,Q
35776.756,1304,Q
35778.052,1296,Q
35779.34,1288,Q
35780.652,1312,Q
35781.96,1308,Q
35782.632,672,V
35784.296,1664,Q
35785.524,1228,Q
35786.736,1212,Q
35787.94,1204,Q
35789.204,1264,Q
35790.428,1224,Q
35791.68,1252,Q
35792.924,1244,Q
35794.16,1236,Q
35795.416,1256,Q
35796.68,1264,Q
35797.992,1312,Q
35799.284,1292,Q
35800.584,1300,Q
35801.888,1304,Q
35803.184,1296,Q
35804.492,1308,Q
35805.78,1288,Q
35807.104,1324,Q
35808.4,1296,Q
35809.692,1292,Q
35811.004,1312,Q
35812.296,1292,Q
35813.572,1276,Q
35814.832,1260,Q
35816.124,1292,Q
35817.368,1244,Q
35818.636,1268,Q
35819.9,1264,Q
35821.212,1312,Q
35821.816,604,V
35823.496,1680,Q
35824.796,1300,Q
35826.08,1284,Q
35827.348,1268,Q
35828.596,1248,Q
35829.872,1276,Q
35831.156,1284,Q
35832.476,1320,Q
35833.76,1284,Q
35835.072,1312,Q
35836.376,1304,Q
35837.66,1284,Q
35838.944,1284,Q
35840.204,1260,Q
35841.468,1264,Q
35842.792,1324,Q
35844.08,1288,Q
35845.352,1272,Q
35846.636,1284,Q
35847.9,1264,Q
35849.172,1272,Q
35850.432,1260,Q
35851.712,1280,Q
35852.96,1248,Q
35854.212,1252,Q
35855.512,1300,Q
35856.812,1300,Q
35858.132,1320,Q
35859.416,1284,Q
35860.712,1296,Q
35861.948,1236,Q
35863.232,1284,Q
35864.484,1252,Q
35865.756,1272,Q
35867.024,1268,Q
35868.312,1288,Q
35869.568,1256,Q
35870.852,1284,Q
35872.108,1256,Q
35873.34,1232,Q
35874.564,1224,Q
35875.772,1208,Q
35876.968,1196,Q
35878.208,1240,Q
35879.452,1244,Q
35880.744,1292,Q
35881.996,1252,Q
35883.288,1292,Q
35884.56,1272,Q
35885.84,1280,Q
35887.136,1296,Q
35888.432,1296,Q
35889.68,1248,Q
35890.976,1296,Q
35892.224,1248,Q
35893.48,1256,Q
35894.74,1260,Q
35895.98,1240,Q
35897.276,1296,Q
35898.516,1240,Q
35899.792,1276,Q
35901.04,1248,Q
35902.328,1288,Q
35903.612,1284,Q
35904.908,1296,Q
35906.192,1284,Q
35907.536,1344,Q
35908.832,1296,Q
35910.152,1320,Q
35911.44,1288,Q
35912.76,1320,Q
35914.028,1268,Q
35915.324,1296,Q
35916.62,1296,Q
35917.916,1296,Q
35919.208,1292,Q
35920.516,1308,Q
35921.812,1296,Q
35923.112,1300,Q
35924.42,1308,Q
35925.012,592,V
35926.724,1712,Q
35928.028,1304,Q
35929.26,1232,Q
35930.532,1272,Q
35931.784,1252,Q
35933.092,1308,Q
35934.416,1324,Q
35935.736,1320,Q
35937.012,1276,Q
35938.268,1256,Q
35939.532,1264,Q
35940.764,1232,Q
35942.024,1260,Q
35943.26,1236,Q
35944.536,1276,Q
35945.752,1216,Q
35946.996,1244,Q
35948.236,1240,Q
35949.488,1252,Q
35950.728,1240,Q
35951.98,1252,Q
35953.2,1220,Q
35954.428,1228,Q
35955.696,1268,Q
35956.94,1244,Q
35958.168,1228,Q
35959.444,1276,Q
35960.716,1272,Q
35961.972,1256,Q
35963.268,1296,Q
35964.54,1272,Q
35965.796,1256,Q
35967.052,1256,Q
35968.292,1240,Q
35969.536,1244,Q
35970.788,1252,Q
35972.06,1272,Q
35973.34,1280,Q
35974.62,1280,Q
35975.904,1284,Q
35977.192,1288,Q
35978.508,1316,Q
35979.792,1284,Q
35981.092,1300,Q
35982.388,1296,Q
35983.636,1248,Q
35984.876,1240,Q
35986.156,1280,Q
35987.4,1244,Q
35988.672,1272,Q
35989.92,1248,Q
35991.188,1268,Q
35992.428,1240,Q
35993.66,1232,Q
35994.884,1224,Q
35996.132,1248,Q
35997.444,1312,Q
35998.724,1280,Q
36000.012,1288,Q
36001.272,1260,Q
36002.568,1296,Q
36003.812,1244,Q
36004.42,608,V
36006.08,1660,Q
