time,RR,beat
31947.368,1100,Q
31948.576,1208,Q
31949.828,1252,Q
31951.072,1244,Q
31952.356,1284,Q
31953.628,1272,Q
31954.928,1300,Q
31956.144,1216,Q
31957.388,1244,Q
31958.6,1212,Q
31959.824,1224,Q
31961.036,1212,Q
31962.296,1260,Q
31963.5,1204,Q
31964.72,1220,Q
31965.948,1228,Q
31967.212,1264,Q
31968.464,1252,Q
31969.668,1204,Q
31970.9,1232,Q
31972.076,1176,Q
31973.288,1212,Q
31974.48,1192,Q
31975.712,1232,Q
31976.904,1192,Q
31978.12,1216,Q
31979.312,1192,Q
31980.496,1184,Q
31981.696,1200,Q
31982.888,1192,Q
31984.072,1184,Q
31985.272,1200,Q
31986.464,1192,Q
31987.68,1216,Q
31988.872,1192,Q
31990.052,1180,Q
31991.216,1164,Q
31992.376,1160,Q
31993.54,1164,Q
31994.732,1192,Q
31995.932,1200,Q
31997.092,1160,Q
31998.244,1152,Q
31999.392,1148,Q
32000.5,1108,Q
32001.66,1160,Q
32002.816,1156,Q
32003.98,1164,Q
32005.112,1132,Q
32006.26,1148,Q
32007.384,1124,Q
32008.52,1136,Q
32009.648,1128,Q
32010.776,1128,Q
32011.928,1152,Q
32013.052,1124,Q
32014.176,1124,Q
32015.268,1092,Q
32016.38,1112,Q
32017.468,1088,Q
32018.548,1080,Q
32019.644,1096,Q
32020.708,1064,Q
32021.744,1036,Q
32022.8,1056,Q
32023.856,1056,Q
32024.94,1084,Q
32026.024,1084,Q
32027.14,1116,Q
32028.28,1140,Q
32029.376,1096,Q
32030.488,1112,Q
32031.564,1076,Q
32032.648,1084,Q
32033.756,1108,Q
32034.844,1088,Q
32035.956,1112,Q
32037.088,1132,Q
32038.192,1104,Q
32039.332,1140,Q
32040.48,1148,Q
32041.616,1136,Q
32042.688,1072,Q
32043.748,1060,Q
32044.836,1088,Q
32045.912,1076,Q
32047.04,1128,Q
32048.172,1132,Q
32049.328,1156,Q
32050.48,1152,Q
32051.632,1152,Q
32052.78,1148,Q
32053.904,1124,Q
32055.044,1140,Q
32056.148,1104,Q
32057.256,1108,Q
32058.336,1080,Q
32059.44,1104,Q
32060.548,1108,Q
32061.7,1152,Q
32062.924,1224,Q
32064.124,1200,Q
32065.28,1156,Q
32066.424,1144,Q
32067.58,1156,Q
32068.74,1160,Q
32069.888,1148,Q
32071.056,1168,Q
32072.208,1152,Q
32073.396,1188,Q
32074.556,1160,Q
32075.72,1164,Q
32076.848,1128,Q
32077.952,1104,Q
32079.064,1112,Q
32080.14,1076,Q
32081.248,1108,Q
32082.324,1076,Q
32083.404,1080,Q
32084.5,1096,Q
32085.58,1080,Q
32086.656,1076,Q
32087.704,1048,Q
32088.724,1020,Q
32089.764,1040,Q
32090.804,1040,Q
32091.86,1056,Q
32092.9,1040,Q
32093.944,1044,Q
32094.98,1036,Q
32096.036,1056,Q
32097.072,1036,Q
32098.104,1032,Q
32099.16,1056,Q
32100.204,1044,Q
32101.28,1076,Q
32102.356,1076,Q
32103.404,1048,Q
32104.472,1068,Q
32105.48,1008,Q
32106.508,1028,Q
32107.428,920,Q
32108.428,1000,Q
32108.948,520,Q
32110.124,1176,Q
32111.26,1136,Q
32112.26,1000,Q
32113.224,964,Q
32114.14,916,Q
32115.016,876,Q
32115.868,852,Q
32116.7,832,Q
32117.516,816,Q
32118.316,800,Q
32119.096,780,Q
32119.892,796,Q
32120.668,776,Q
32121.44,772,Q
32122.204,764,Q
32122.952,748,Q
32123.7,748,Q
32124.444,744,Q
32125.192,748,Q
32125.928,736,Q
32126.664,736,Q
32127.42,756,Q
32128.152,732,Q
32128.884,732,Q
32129.616,732,Q
32130.356,740,Q
32131.084,728,Q
32131.82,736,Q
32132.552,732,Q
32133.28,728,Q
32134.02,740,Q
32134.752,732,Q
32135.48,728,Q
32136.208,728,Q
32136.944,736,Q
32137.652,708,Q
32138.392,740,Q
32139.136,744,Q
32139.864,728,Q
32140.588,724,Q
32141.32,732,Q
32142.036,716,Q
32142.676,640,Q
32143.564,888,Q
32144.396,832,Q
32145.08,684,Q
32145.956,876,Q
32146.808,852,Q
32147.616,808,Q
32148.428,812,Q
32149.212,784,Q
32149.996,784,Q
32150.8,804,Q
32151.592,792,Q
32152.38,788,Q
32153.176,796,Q
32153.976,800,Q
32154.744,768,Q
32155.548,804,Q
32156.36,812,Q
32157.164,804,Q
32157.96,796,Q
32158.748,788,Q
32159.544,796,Q
32160.356,812,Q
32161.18,824,Q
32161.972,792,Q
32162.8,828,Q
32163.664,864,Q
32164.496,832,Q
32165.312,816,Q
32166.112,800,Q
32166.94,828,Q
32167.756,816,Q
32168.572,816,Q
32169.38,808,Q
32170.168,788,Q
32170.948,780,Q
32171.72,772,Q
32172.488,768,Q
32173.248,760,Q
32173.996,748,Q
32174.752,756,Q
32175.5,748,Q
32176.228,728,Q
32176.988,760,Q
32177.728,740,Q
32178.464,736,Q
32179.2,736,Q
32179.936,736,Q
32180.652,716,Q
32181.4,748,Q
32182.132,732,Q
32182.86,728,Q
32183.584,724,Q
32184.316,732,Q
32185.04,724,Q
32185.768,728,Q
32186.504,736,Q
32187.236,732,Q
32187.964,728,Q
32188.704,740,Q
32189.44,736,Q
32190.188,748,Q
32190.928,740,Q
32191.672,744,Q
32192.396,724,Q
32193.152,756,Q
32193.888,736,Q
32194.632,744,Q
32195.372,740,Q
32196.128,756,Q
32196.88,752,Q
32197.624,744,Q
32198.364,740,Q
32199.12,756,Q
32199.868,748,Q
32200.608,740,Q
32201.344,736,Q
32202.092,748,Q
32202.832,740,Q
32203.588,756,Q
32204.368,780,Q
32205.144,776,Q
32205.948,804,Q
32206.768,820,Q
32207.576,808,Q
32208.412,836,Q
32209.2,788,Q
32210.036,836,Q
32210.888,852,Q
32211.744,856,Q
32212.564,820,Q
32213.408,844,Q
32214.22,812,Q
32215.052,832,Q
32215.844,792,Q
32216.684,840,Q
32217.5,816,Q
32218.316,816,Q
32219.124,808,Q
32219.924,800,Q
32220.708,784,Q
32221.492,784,Q
32222.26,768,Q
32223.048,788,Q
32223.812,764,Q
32224.604,792,Q
32225.38,776,Q
32226.156,776,Q
32226.944,788,Q
32227.768,824,Q
32228.536,768,Q
32229.396,860,Q
32230.168,772,Q
32231.056,888,Q
32231.956,900,Q
32232.836,880,Q
32233.696,860,Q
32234.58,884,Q
32235.416,836,Q
32236.488,1072,Q
32237.588,1100,Q
32238.604,1016,Q
32239.628,1024,Q
32240.664,1036,Q
32241.676,1012,Q
32242.68,1004,Q
32243.68,1000,Q
32244.7,1020,Q
32245.7,1000,Q
32246.68,980,Q
32247.664,984,Q
32248.62,956,Q
32249.596,976,Q
32250.556,960,Q
32251.528,972,Q
32252.492,964,Q
32253.476,984,Q
32254.332,856,Q
32255.44,1108,Q
32256.476,1036,Q
32257.492,1016,Q
32258.472,980,Q
32259.436,964,Q
32260.4,964,Q
32261.348,948,Q
32262.296,948,Q
32263.232,936,Q
32264.168,936,Q
32265.104,936,Q
32266.044,940,Q
32266.9,856,Q
32268.0,1100,Q
32269.096,1096,Q
32270.124,1028,Q
32271.132,1008,Q
32272.168,1036,Q
32273.128,960,Q
32274.08,952,Q
32275.012,932,Q
32275.928,916,Q
32276.844,916,Q
32277.764,920,Q
32278.62,856,Q
32279.556,936,Q
32280.428,872,Q
32281.208,780,Q
32282.096,888,Q
32283.092,996,Q
32284.024,932,Q
32284.912,888,Q
32285.776,864,Q
32286.624,848,Q
32287.488,864,Q
32288.36,872,Q
32289.4,1040,Q
32290.456,1056,Q
32291.46,1004,Q
32292.5,1040,Q
32293.552,1052,Q
32294.644,1092,Q
32295.716,1072,Q
32296.796,1080,Q
32297.88,1084,Q
32298.96,1080,Q
32300.036,1076,Q
32301.068,1032,Q
32302.088,1020,Q
32303.076,988,Q
32304.08,1004,Q
32305.048,968,Q
32306.02,972,Q
32306.984,964,Q
32307.948,964,Q
32308.908,960,Q
32309.848,940,Q
32310.776,928,Q
32311.736,960,Q
32312.868,1132,Q
32313.908,1040,Q
32314.936,1028,Q
32315.96,1024,Q
32316.988,1028,Q
32318.02,1032,Q
32319.016,996,Q
32319.996,980,Q
32320.976,980,Q
32321.956,980,Q
32322.952,996,Q
32323.956,1004,Q
32324.964,1008,Q
32325.968,1004,Q
32327.004,1036,Q
32327.84,836,Q
32328.952,1112,Q
32329.996,1044,Q
32331.0,1004,Q
32331.996,996,Q
32332.964,968,Q
32333.908,944,Q
32334.844,936,Q
32335.76,916,Q
32336.684,924,Q
32337.496,812,Q
32338.608,1112,Q
32339.688,1080,Q
32340.724,1036,Q
32341.772,1048,Q
32342.836,1064,Q
32343.856,1020,Q
32344.884,1028,Q
32345.884,1000,Q
32346.884,1000,Q
32347.868,984,Q
32348.852,984,Q
32349.824,972,Q
32350.788,964,Q
32351.88,1092,Q
32352.908,1028,Q
32353.94,1032,Q
32354.968,1028,Q
32355.992,1024,Q
32357.008,1016,Q
32358.028,1020,Q
32359.052,1024,Q
32360.076,1024,Q
32361.096,1020,Q
32362.136,1040,Q
32363.212,1076,Q
32364.28,1068,Q
32365.364,1084,Q
32366.44,1076,Q
32367.492,1052,Q
32368.564,1072,Q
32369.596,1032,Q
32370.624,1028,Q
32371.676,1052,Q
32372.772,1096,Q
32373.84,1068,Q
32374.888,1048,Q
32375.956,1068,Q
32376.988,1032,Q
32378.076,1088,Q
32379.124,1048,Q
32380.16,1036,Q
32381.152,992,Q
32382.148,996,Q
32383.156,1008,Q
32384.132,976,Q
32385.124,992,Q
32386.108,984,Q
32387.116,1008,Q
32388.12,1004,Q
32389.128,1008,Q
32390.172,1044,Q
32391.188,1016,Q
32392.236,1048,Q
32393.256,1020,Q
32394.292,1036,Q
32395.308,1016,Q
32396.34,1032,Q
32397.344,1004,Q
32398.368,1024,Q
32399.392,1024,Q
32400.42,1028,Q
32401.448,1028,Q
32402.464,1016,Q
32403.484,1020,Q
32404.504,1020,Q
32405.544,1040,Q
32406.596,1052,Q
32407.664,1068,Q
32408.728,1064,Q
32409.776,1048,Q
32410.796,1020,Q
32411.828,1032,Q
32412.848,1020,Q
32413.856,1008,Q
32414.848,992,Q
32415.86,1012,Q
32416.848,988,Q
32417.832,984,Q
32418.82,988,Q
32419.924,1104,Q
32420.984,1060,Q
32422.04,1056,Q
32423.08,1040,Q
32424.12,1040,Q
32425.172,1052,Q
32426.212,1040,Q
32427.264,1052,Q
32428.304,1040,Q
32429.308,1004,Q
32430.3,992,Q
32431.28,980,Q
32432.24,960,Q
32433.176,936,Q
32434.116,940,Q
32435.228,1112,Q
32436.316,1088,Q
32437.408,1092,Q
32438.504,1096,Q
32439.576,1072,Q
32440.668,1092,Q
32441.692,1024,Q
32442.676,984,Q
32443.716,1040,Q
32444.78,1064,Q
32445.816,1036,Q
32446.828,1012,Q
32447.852,1024,Q
32448.772,920,Q
32449.812,1040,Q
32450.848,1036,Q
32451.856,1008,Q
32452.864,1008,Q
32453.868,1004,Q
32454.852,984,Q
32455.828,976,Q
32456.84,1012,Q
32457.868,1028,Q
32458.912,1044,Q
32459.968,1056,Q
32461.04,1072,Q
32462.132,1092,Q
32463.228,1096,Q
32464.352,1124,Q
32465.448,1096,Q
32466.524,1076,Q
32467.592,1068,Q
32468.644,1052,Q
32469.672,1028,Q
32470.656,984,Q
32471.612,956,Q
32472.572,960,Q
32473.528,956,Q
32474.468,940,Q
32475.388,920,Q
32476.312,924,Q
32477.428,1116,Q
32478.484,1056,Q
32479.5,1016,Q
32480.496,996,Q
32481.472,976,Q
32482.436,964,Q
32483.392,956,Q
32484.332,940,Q
32485.264,932,Q
32486.204,940,Q
32487.028,824,Q
32488.128,1100,Q
32489.176,1048,Q
32490.2,1024,Q
32491.056,856,Q
32491.856,800,Q
32493.004,1148,Q
32494.092,1088,Q
32495.184,1092,Q
32496.216,1032,Q
32497.24,1024,Q
32498.24,1000,Q
32499.224,984,Q
32500.188,964,Q
32501.112,924,Q
32502.056,944,Q
32503.0,944,Q
32503.908,908,Q
32504.816,908,Q
32505.828,1012,Q
32506.872,1044,Q
32507.86,988,Q
32508.82,960,Q
32509.752,932,Q
32510.704,952,Q
32511.612,908,Q
32512.532,920,Q
32513.568,1036,Q
32514.532,964,Q
32515.452,920,Q
32516.344,892,Q
32517.512,1168,Q
32518.336,824,Q
32519.128,792,Q
32520.008,880,Q
32520.94,932,Q
32521.804,864,Q
32522.624,820,Q
32523.412,788,Q
32524.212,800,Q
32524.956,744,Q
32525.972,1016,Q
32526.688,716,Q
32527.5,812,Q
32528.268,768,Q
32529.06,792,Q
32529.816,756,Q
32530.572,756,Q
32531.324,752,Q
32532.056,732,Q
32532.808,752,Q
32533.528,720,Q
32534.276,748,Q
32535.008,732,Q
32535.736,728,Q
32536.46,724,Q
32537.18,720,Q
32537.912,732,Q
32538.636,724,Q
32539.36,724,Q
32540.076,716,Q
32540.828,752,Q
32541.556,728,Q
32542.304,748,Q
32543.048,744,Q
32543.788,740,Q
32544.544,756,Q
32545.304,760,Q
32546.076,772,Q
32546.808,732,Q
32547.616,808,Q
32548.396,780,Q
32549.172,776,Q
32549.952,780,Q
32550.744,792,Q
32551.524,780,Q
32552.316,792,Q
32553.092,776,Q
32553.884,792,Q
32554.612,728,Q
32555.436,824,Q
32556.228,792,Q
32556.996,768,Q
32557.776,780,Q
32558.548,772,Q
32559.276,728,Q
32560.084,808,Q
32560.888,804,Q
32561.68,792,Q
32562.488,808,Q
32563.292,804,Q
32564.112,820,Q
32564.944,832,Q
32565.788,844,Q
32566.696,908,Q
32567.48,784,Q
32568.42,940,Q
32569.408,988,Q
32570.368,960,Q
32571.332,964,Q
32572.288,956,Q
32573.244,956,Q
32574.2,956,Q
32575.036,836,Q
32576.184,1148,Q
32577.212,1028,Q
32578.256,1044,Q
32579.244,988,Q
32580.288,1044,Q
32581.132,844,Q
32582.26,1128,Q
32583.316,1056,Q
32584.396,1080,Q
32585.448,1052,Q
32586.48,1032,Q
32587.492,1012,Q
32588.488,996,Q
32589.452,964,Q
32590.444,992,Q
32591.424,980,Q
32592.416,992,Q
32593.44,1024,Q
32594.44,1000,Q
32595.468,1028,Q
32596.46,992,Q
32597.468,1008,Q
32598.448,980,Q
32599.424,976,Q
32600.376,952,Q
32601.312,936,Q
32602.264,952,Q
32603.216,952,Q
32604.292,1076,Q
32605.304,1012,Q
32606.28,976,Q
32607.244,964,Q
32608.188,944,Q
32609.108,920,Q
32610.032,924,Q
32610.936,904,Q
32611.804,868,Q
32612.66,856,Q
32613.504,844,Q
32614.336,832,Q
32615.24,904,Q
32616.156,916,Q
32617.036,880,Q
32617.908,872,Q
32618.812,904,Q
32619.864,1052,Q
32620.844,980,Q
32621.772,928,Q
32622.648,876,Q
32623.52,872,Q
32624.384,864,Q
32625.216,832,Q
32626.04,824,Q
32626.904,864,Q
32627.932,1028,Q
32628.872,940,Q
32629.752,880,Q
32630.612,860,Q
32631.432,820,Q
32632.244,812,Q
32633.116,872,Q
32633.848,732,Q
32634.888,1040,Q
32635.82,932,Q
32636.932,1112,Q
32637.904,972,Q
32638.848,944,Q
32639.788,940,Q
32640.7,912,Q
32641.616,916,Q
32642.576,960,Q
32643.372,796,Q
32644.176,804,Q
32645.352,1176,Q
32646.536,1184,Q
32647.664,1128,Q
32648.796,1132,Q
32649.852,1056,Q
32650.884,1032,Q
32651.892,1008,Q
32652.864,972,Q
32653.824,960,Q
32654.884,1060,Q
32656.14,1256,Q
32657.28,1140,Q
32658.588,1308,Q
32659.804,1216,Q
32661.108,1304,Q
32662.296,1188,Q
32663.468,1172,Q
32664.616,1148,Q
32665.716,1100,Q
32666.752,1036,Q
32667.784,1032,Q
32668.828,1044,Q
32669.9,1072,Q
32670.992,1092,Q
32672.16,1168,Q
32673.3,1140,Q
32674.468,1168,Q
32675.596,1128,Q
32676.768,1172,Q
32677.94,1172,Q
32679.132,1192,Q
32680.312,1180,Q
32681.532,1220,Q
32682.724,1192,Q
32683.888,1164,Q
32685.016,1128,Q
32686.176,1160,Q
32687.272,1096,Q
32688.352,1080,Q
32689.424,1072,Q
32690.528,1104,Q
32691.636,1108,Q
32692.756,1120,Q
32693.92,1164,Q
32695.112,1192,Q
32696.324,1212,Q
32697.468,1144,Q
32698.732,1264,Q
32699.972,1240,Q
32701.224,1252,Q
32702.44,1216,Q
32703.64,1200,Q
32704.82,1180,Q
32706.0,1180,Q
32707.148,1148,Q
32708.284,1136,Q
32709.444,1160,Q
32710.572,1128,Q
32711.648,1076,Q
32712.748,1100,Q
32713.908,1160,Q
32715.076,1168,Q
32716.252,1176,Q
32717.496,1244,Q
32718.704,1208,Q
32719.844,1140,Q
32720.976,1132,Q
32722.108,1132,Q
32723.264,1156,Q
32724.456,1192,Q
32725.668,1212,Q
32726.86,1192,Q
32728.064,1204,Q
32729.256,1192,Q
32730.412,1156,Q
32731.532,1120,Q
32732.588,1056,Q
32733.612,1024,Q
32734.624,1012,Q
32735.6,976,Q
32736.536,936,Q
32737.552,1016,Q
32738.696,1144,Q
32739.892,1196,Q
32741.096,1204,Q
32742.228,1132,Q
32743.3,1072,Q
32744.34,1040,Q
32745.384,1044,Q
32746.408,1024,Q
32747.42,1012,Q
32748.412,992,Q
32749.428,1016,Q
32750.648,1220,Q
32751.908,1260,Q
32753.16,1252,Q
32754.428,1268,Q
32755.644,1216,Q
32756.912,1268,Q
32758.22,1308,Q
32759.516,1296,Q
32760.784,1268,Q
32762.024,1240,Q
32763.3,1276,Q
32764.516,1216,Q
32765.692,1176,Q
32766.812,1120,Q
32767.988,1176,Q
32769.1,1112,Q
32770.3,1200,Q
32771.468,1168,Q
32772.684,1216,Q
32773.868,1184,Q
32775.088,1220,Q
32776.312,1224,Q
32777.516,1204,Q
32778.736,1220,Q
32779.964,1228,Q
32781.224,1260,Q
32782.464,1240,Q
32783.74,1276,Q
32784.988,1248,Q
32786.224,1236,Q
32787.436,1212,Q
32788.696,1260,Q
32789.924,1228,Q
32791.176,1252,Q
32792.424,1248,Q
32793.684,1260,Q
32794.924,1240,Q
32796.1,1176,Q
32797.268,1168,Q
32798.436,1168,Q
32799.572,1136,Q
32800.824,1252,Q
32802.028,1204,Q
32803.256,1228,Q
32804.452,1196,Q
32805.692,1240,Q
32806.884,1192,Q
32808.028,1144,Q
32809.156,1128,Q
32810.296,1140,Q
32811.504,1208,Q
32812.656,1152,Q
32813.896,1240,Q
32815.1,1204,Q
32816.368,1268,Q
32817.552,1184,Q
32818.796,1244,Q
32819.98,1184,Q
32821.164,1184,Q
32822.356,1192,Q
32823.552,1196,Q
32824.744,1192,Q
32825.952,1208,Q
32827.12,1168,Q
32828.328,1208,Q
32829.516,1188,Q
32830.748,1232,Q
32831.96,1212,Q
32833.16,1200,Q
32834.352,1192,Q
32835.552,1200,Q
32836.74,1188,Q
32837.948,1208,Q
32839.124,1176,Q
32840.328,1204,Q
32841.472,1144,Q
32842.616,1144,Q
32843.7,1084,Q
32844.76,1060,Q
32845.772,1012,Q
32846.748,976,Q
32847.708,960,Q
32848.656,948,Q
32849.628,972,Q
32850.704,1076,Q
32851.872,1168,Q
32853.088,1216,Q
32854.336,1248,Q
32855.64,1304,Q
32856.88,1240,Q
32858.128,1248,Q
32859.36,1232,Q
32860.512,1152,Q
32861.664,1152,Q
32862.784,1120,Q
32863.872,1088,Q
32864.98,1108,Q
32866.128,1148,Q
32867.268,1140,Q
32868.516,1248,Q
32869.732,1216,Q
32870.944,1212,Q
32872.172,1228,Q
32873.392,1220,Q
32874.604,1212,Q
32875.768,1164,Q
32876.96,1192,Q
32878.196,1236,Q
32879.428,1232,Q
32880.66,1232,Q
32881.976,1316,Q
32883.22,1244,Q
32884.46,1240,Q
32885.704,1244,Q
32886.896,1192,Q
32888.0,1104,Q
32889.056,1056,Q
32890.104,1048,Q
32891.124,1020,Q
32892.128,1004,Q
32893.108,980,Q
32894.096,988,Q
32895.172,1076,Q
32896.344,1172,Q
32897.528,1184,Q
32898.776,1248,Q
32900.032,1256,Q
32901.304,1272,Q
32902.572,1268,Q
32903.86,1288,Q
32905.108,1248,Q
32906.388,1280,Q
32907.648,1260,Q
32908.94,1292,Q
32910.128,1188,Q
32911.316,1188,Q
32912.464,1148,Q
32913.612,1148,Q
32914.784,1172,Q
32915.908,1124,Q
32917.052,1144,Q
32918.184,1132,Q
32919.308,1124,Q
32920.444,1136,Q
32921.616,1172,Q
32922.772,1156,Q
32923.88,1108,Q
32924.968,1088,Q
32926.068,1100,Q
32927.16,1092,Q
32928.272,1112,Q
32929.42,1148,Q
32930.62,1200,Q
32931.816,1196,Q
32933.008,1192,Q
32934.236,1228,Q
32935.444,1208,Q
32936.676,1232,Q
32937.876,1200,Q
32939.072,1196,Q
32940.244,1172,Q
32941.476,1232,Q
32942.704,1228,Q
32943.968,1264,Q
32945.232,1264,Q
32946.484,1252,Q
32947.716,1232,Q
32948.948,1232,Q
32950.18,1232,Q
32951.364,1184,Q
32952.572,1208,Q
32953.776,1204,Q
32955.02,1244,Q
32956.22,1200,Q
32957.472,1252,Q
32958.696,1224,Q
32959.944,1248,Q
32961.148,1204,Q
32962.384,1236,Q
32963.584,1200,Q
32964.792,1208,Q
32965.972,1180,Q
32967.172,1200,Q
32968.34,1168,Q
32969.52,1180,Q
32970.628,1108,Q
32971.76,1132,Q
32972.892,1132,Q
32974.008,1116,Q
32975.1,1092,Q
32976.192,1092,Q
32977.32,1128,Q
32978.456,1136,Q
32979.596,1140,Q
32980.768,1172,Q
32981.88,1112,Q
32982.944,1064,Q
32984.048,1104,Q
32985.148,1100,Q
32986.24,1092,Q
32987.292,1052,Q
32988.428,1136,Q
32989.544,1116,Q
32990.676,1132,Q
32991.856,1180,Q
32993.032,1176,Q
32994.204,1172,Q
32995.38,1176,Q
32996.572,1192,Q
32997.784,1212,Q
32999.352,1568,Q
33000.556,1204,Q
33001.728,1172,Q
33002.916,1188,Q
33004.172,1256,Q
33005.432,1260,Q
33006.688,1256,Q
33007.972,1284,Q
33009.244,1272,Q
33010.508,1264,Q
33011.748,1240,Q
33013.02,1272,Q
33014.276,1256,Q
33015.528,1252,Q
33016.756,1228,Q
33017.984,1228,Q
33019.212,1228,Q
33020.356,1144,Q
33021.464,1108,Q
33022.576,1112,Q
33023.756,1180,Q
33024.936,1180,Q
33026.132,1196,Q
33027.312,1180,Q
33028.52,1208,Q
33029.74,1220,Q
33030.936,1196,Q
33032.176,1240,Q
33033.384,1208,Q
33034.616,1232,Q
33035.816,1200,Q
33037.036,1220,Q
33038.212,1176,Q
33039.348,1136,Q
33040.456,1108,Q
33041.528,1072,Q
33042.608,1080,Q
33043.656,1048,Q
33044.7,1044,Q
33045.696,996,Q
33046.668,972,Q
33047.636,968,Q
33048.604,968,Q
33049.612,1008,Q
33050.668,1056,Q
33051.82,1152,Q
33053.012,1192,Q
33054.248,1236,Q
33055.54,1292,Q
33056.848,1308,Q
33058.12,1272,Q
33059.428,1308,Q
33060.664,1236,Q
33061.956,1292,Q
33063.188,1232,Q
33064.46,1272,Q
33065.684,1224,Q
33066.92,1236,Q
33068.12,1200,Q
33069.32,1200,Q
33070.5,1180,Q
33071.728,1228,Q
33072.92,1192,Q
33074.192,1272,Q
33075.416,1224,Q
33076.648,1232,Q
33077.84,1192,Q
33079.124,1284,Q
33080.332,1208,Q
33081.604,1272,Q
33082.804,1200,Q
33084.048,1244,Q
33085.252,1204,Q
33086.484,1232,Q
33087.672,1188,Q
33088.884,1212,Q
33090.088,1204,Q
33091.332,1244,Q
33092.56,1228,Q
33093.82,1260,Q
33095.068,1248,Q
33096.344,1276,Q
33097.628,1284,Q
33098.868,1240,Q
33100.132,1264,Q
33101.34,1208,Q
33102.56,1220,Q
33103.812,1252,Q
33105.108,1296,Q
33106.404,1296,Q
33107.676,1272,Q
33108.924,1248,Q
33110.156,1232,Q
33111.396,1240,Q
33112.616,1220,Q
33113.848,1232,Q
33115.06,1212,Q
33116.276,1216,Q
33117.5,1224,Q
33118.736,1236,Q
33119.944,1208,Q
33121.176,1232,Q
33122.384,1208,Q
33123.632,1248,Q
33124.864,1232,Q
33126.152,1288,Q
33127.348,1196,Q
33128.56,1212,Q
33129.704,1144,Q
33130.808,1104,Q
33131.848,1040,Q
33132.844,996,Q
33133.864,1020,Q
33134.92,1056,Q
33136.024,1104,Q
33137.072,1048,Q
33138.136,1064,Q
33139.196,1060,Q
33140.284,1088,Q
33141.476,1192,Q
33142.68,1204,Q
33143.936,1256,Q
33145.148,1212,Q
33146.376,1228,Q
33147.592,1216,Q
33148.86,1268,Q
33150.088,1228,Q
33151.38,1292,Q
33152.628,1248,Q
33153.876,1248,Q
33155.112,1236,Q
33156.368,1256,Q
33157.632,1264,Q
33158.904,1272,Q
33160.172,1268,Q
33161.468,1296,Q
33162.728,1260,Q
33164.04,1312,Q
33165.344,1304,Q
33166.684,1340,Q
33168.004,1320,Q
33169.308,1304,Q
33170.612,1304,Q
33171.988,1376,Q
33173.292,1304,Q
33174.652,1360,Q
33175.936,1284,Q
33177.272,1336,Q
33178.552,1280,Q
33179.892,1340,Q
33181.148,1256,Q
33182.432,1284,Q
33183.688,1256,Q
33184.976,1288,Q
33186.212,1236,Q
33187.472,1260,Q
33188.728,1256,Q
33190.004,1276,Q
33191.252,1248,Q
33192.512,1260,Q
33193.776,1264,Q
33195.044,1268,Q
33196.312,1268,Q
33197.532,1220,Q
33198.844,1312,Q
33200.1,1256,Q
33201.4,1300,Q
33202.676,1276,Q
33203.98,1304,Q
33205.264,1284,Q
33206.532,1268,Q
33207.808,1276,Q
33209.04,1232,Q
33210.312,1272,Q
33211.552,1240,Q
33212.852,1300,Q
33214.136,1284,Q
33215.368,1232,Q
33216.616,1248,Q
33217.848,1232,Q
33219.092,1244,Q
33220.32,1228,Q
33221.564,1244,Q
33222.816,1252,Q
33224.072,1256,Q
33225.324,1252,Q
33226.592,1268,Q
33227.84,1248,Q
33229.104,1264,Q
33230.32,1216,Q
33231.608,1288,Q
33232.832,1224,Q
33234.108,1276,Q
33235.356,1248,Q
33236.644,1288,Q
33237.868,1224,Q
33239.132,1264,Q
33240.376,1244,Q
33241.672,1296,Q
33242.936,1264,Q
33244.18,1244,Q
33245.412,1232,Q
33246.64,1228,Q
33247.884,1244,Q
33249.064,1180,Q
33250.292,1228,Q
33251.5,1208,Q
33252.732,1232,Q
33253.98,1248,Q
33255.628,1648,Q
33256.784,1156,Q
33258.016,1232,Q
33259.22,1204,Q
33260.476,1256,Q
33261.688,1212,Q
33262.944,1256,Q
33264.176,1232,Q
33265.432,1256,Q
33266.676,1244,Q
33267.928,1252,Q
33269.164,1236,Q
33270.416,1252,Q
33271.688,1272,Q
33272.952,1264,Q
33274.2,1248,Q
33275.404,1204,Q
33276.648,1244,Q
33277.84,1192,Q
33279.084,1244,Q
33280.3,1216,Q
33281.556,1256,Q
33282.788,1232,Q
33284.056,1268,Q
33285.288,1232,Q
33286.552,1264,Q
33287.768,1216,Q
33289.04,1272,Q
33290.26,1220,Q
33291.516,1256,Q
33292.744,1228,Q
33293.996,1252,Q
33295.212,1216,Q
33296.468,1256,Q
33297.676,1208,Q
33298.916,1240,Q
33300.12,1204,Q
33301.348,1228,Q
33302.56,1212,Q
33303.788,1228,Q
33304.968,1180,Q
33306.2,1232,Q
33307.444,1244,Q
33308.68,1236,Q
33309.928,1248,Q
33311.156,1228,Q
33312.388,1232,Q
33313.668,1280,Q
33314.936,1268,Q
33316.224,1288,Q
33317.5,1276,Q
33318.788,1288,Q
33320.044,1256,Q
33321.296,1252,Q
33322.552,1256,Q
33323.812,1260,Q
33325.072,1260,Q
33326.32,1248,Q
33327.576,1256,Q
33328.796,1220,Q
33330.056,1260,Q
33331.296,1240,Q
33332.564,1268,Q
33333.82,1256,Q
33335.092,1272,Q
33336.368,1276,Q
